DIRECTORY,FILENAME,TYPE,SOURCE,FILESIZE
categories/32,applications-office.png,png,,1838
categories/32,applications-painting.png,symlink,../../apps/32/gimp.png,22
categories/32,gnome-util.png,symlink,./applications-accessories.png,30
categories/32,package_network.png,symlink,./applications-internet.png,27
categories/32,applications-viewers.png,symlink,../../apps/32/eog.png,21
categories/32,applications-multimedia.png,png,,1520
categories/32,applications-mathematics.png,symlink,../../apps/32/accessories-calculator.png,40
categories/32,applications-other.png,png,,1519
categories/32,xfce-system.png,symlink,./applications-system.png,25
categories/32,gnome-devel.png,symlink,./applications-development.png,30
categories/32,system_section.png,symlink,./applications-system.png,25
categories/32,xfce-devel.png,symlink,./applications-development.png,30
categories/32,redhat-games.png,symlink,./applications-games.png,24
categories/32,xfce-office.png,symlink,./applications-office.png,25
categories/32,gnome-multimedia.png,symlink,./applications-multimedia.png,29
categories/32,preferences-system.png,symlink,./applications-system.png,25
categories/32,gnome-settings.png,symlink,./preferences-desktop.png,25
categories/32,xfce-utils.png,symlink,./applications-accessories.png,30
categories/32,redhat-accessories.png,symlink,./applications-accessories.png,30
categories/32,gnome-joystick.png,symlink,./applications-games.png,24
categories/32,redhat-programming.png,symlink,./applications-development.png,30
categories/32,redhat-graphics.png,symlink,./applications-graphics.png,27
categories/32,package_utilities.png,symlink,./applications-accessories.png,30
categories/32,redhat-system_tools.png,symlink,./applications-system.png,25
categories/32,preferences-desktop-personal.png,symlink,./preferences-desktop.png,25
categories/32,configuration_section.png,symlink,./preferences-desktop.png,25
categories/32,redhat-office.png,symlink,./applications-office.png,25
categories/32,package_multimedia.png,symlink,./applications-multimedia.png,29
categories/32,applications-science.png,png,,1393
devices/16,xfce-mount.png,symlink,./drive-removable-media.png,27
devices/16,gnome-dev-printer.png,symlink,./printer.png,13
devices/16,gnome-dev-cdrom-audio.png,symlink,./media-cdrom-audio.png,23
devices/16,gnome-dev-battery.png,symlink,./battery.png,13
devices/16,stock_music-library.png,symlink,./media-cdrom-audio.png,23
devices/16,media-cdrw.png,png,,604
devices/16,media-cdrom.png,symlink,./cdrom_unmount.png,19
devices/16,printer.png,png,,409
devices/16,video-display.png,symlink,../../apps/16/gnome-display-properties.png,42
devices/16,battery-good-charging.png,symlink,./battery.png,13
devices/16,printer-remote.png,symlink,./printer.png,13
devices/16,camera-photo.png,png,,778
devices/16,gnome-dev-mouse-ball.png,symlink,./input-mouse.png,17
devices/16,dvd_unmount.png,symlink,./media-dvd.png,15
devices/16,cdwriter_unmount.png,symlink,./cdrom_unmount.png,19
devices/16,display.png,symlink,../../apps/16/gnome-display-properties.png,42
devices/16,gnome-cd.png,symlink,./cdrom_unmount.png,19
devices/16,gnome-dev-removable-usb.png,symlink,./drive-harddisk-usb.png,24
devices/16,gnome-dev-unknown-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/16,kjobviewer.png,symlink,./printer.png,13
devices/16,keyboard.png,png,,452
devices/16,gnome-dev-dvd.png,symlink,./drive-cdrom.png,17
devices/16,joystick.png,symlink,../../categories/16/applications-games.png,42
devices/16,drive-removable-media.png,png,,436
devices/16,cupsprinter.png,symlink,./printer.png,13
devices/16,xfce4-display.png,symlink,../../apps/16/gnome-display-properties.png,42
devices/16,system.png,symlink,./computer.png,14
devices/16,gnome-dev-harddisk.png,symlink,./drive-harddisk.png,20
devices/16,printmgr.png,symlink,./printer.png,13
devices/16,drive-removable-media-usb-pendrive.png,symlink,./drive-harddisk-usb.png,24
devices/16,gnome-dev-removable-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/16,gnome-fs-client.png,symlink,./computer.png,14
devices/16,network_fs.png,symlink,../../places/16/folder-remote.png,33
devices/16,camera-unmount.png,symlink,./camera-photo.png,18
devices/16,drive-optical.png,symlink,./drive-cdrom.png,17
devices/16,drive-removable-media-usb.png,symlink,./drive-harddisk-usb.png,24
devices/16,gnome-dev-disc-dvdrw.png,symlink,./media-dvd.png,15
devices/16,input-tablet.png,png,,318
devices/16,gtk-cdrom-audio.png,symlink,./media-cdrom-audio.png,23
devices/16,nfs.png,symlink,../../places/16/folder-remote.png,33
devices/16,yast_printer.png,symlink,./printer.png,13
devices/16,printer1.png,symlink,./printer.png,13
devices/16,drive-harddisk-system.png,png,,491
devices/16,yast_mouse.png,symlink,./input-mouse.png,17
devices/16,gnome-dev-printer-network.png,symlink,./printer.png,13
devices/16,xfce4-mouse.png,symlink,./input-mouse.png,17
devices/16,media-optical-cdr.png,symlink,./cdrom_unmount.png,19
devices/16,camera_unmount.png,symlink,./camera-photo.png,18
devices/16,media-cdrom-audio.png,png,,585
devices/16,gnome-dev-cdrom.png,symlink,./drive-cdrom.png,17
devices/16,media-dvdr.png,symlink,./cdrom_unmount.png,19
devices/16,usbpendrive_unmount.png,symlink,./drive-harddisk-usb.png,24
devices/16,mouse.png,symlink,./input-mouse.png,17
devices/16,media-optical-cd.png,symlink,./cdrom_unmount.png,19
devices/16,input-mouse.png,png,,371
devices/16,gnome-dev-disc-dvd.png,symlink,./drive-cdrom.png,17
devices/16,drive-harddisk-usb.png,png,,488
devices/16,media-optical-dvd-r-plus.png,symlink,./media-dvd.png,15
devices/16,drive-cdrom.png,png,,535
devices/16,gnome-dev-cdwriter.png,symlink,./drive-cdrom.png,17
devices/16,drive-harddisk.png,png,,539
devices/16,gnome-dev-keyboard.png,symlink,./keyboard.png,14
devices/16,input-touchpad.png,symlink,./input-tablet.png,18
devices/16,gnome-dev-disc-dvdrom.png,symlink,./media-dvd.png,15
devices/16,gnome-dev-disc-cdr.png,symlink,./cdrom_unmount.png,19
devices/16,drive-removable-media-ieee1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/16,input-keyboard.png,symlink,./keyboard.png,14
devices/16,stock_printers.png,symlink,./printer.png,13
devices/16,media-optical-dvd-data.png,symlink,./media-dvd.png,15
devices/16,media-optical-dvd.png,symlink,./media-dvd.png,15
devices/16,media-optical-dvd-ram.png,symlink,./media-dvd.png,15
devices/16,gtk-cdrom.png,symlink,./cdrom_unmount.png,19
devices/16,gnome-dev-disc-cdrom.png,symlink,./cdrom_unmount.png,19
devices/16,media-optical-audio.png,symlink,./media-cdrom-audio.png,23
devices/16,yast_joystick.png,symlink,../../categories/16/applications-games.png,42
devices/16,media-optical-cd-rw.png,symlink,./media-cdrw.png,16
devices/16,battery.png,png,,470
devices/16,gnome-dev-disc-cdrw.png,symlink,./media-cdrw.png,16
devices/16,media-optical.png,symlink,./cdrom_unmount.png,19
devices/16,chardevice.png,symlink,../../apps/16/gnome-display-properties.png,42
devices/16,block-device.png,symlink,./drive-harddisk.png,20
devices/16,gnome-computer.png,symlink,./computer.png,14
devices/16,gnome-dev-harddisk-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/16,yast_HD.png,symlink,./drive-harddisk.png,20
devices/16,xfce-printer.png,symlink,./printer.png,13
devices/16,gnome-dev-computer.png,symlink,./computer.png,14
devices/16,gnome-dev-printer-new.png,symlink,./printer.png,13
devices/16,media-removable.png,symlink,./drive-removable-media.png,27
devices/16,harddrive.png,symlink,./drive-harddisk.png,20
devices/16,drive-harddisk-scsi.png,png,,510
devices/16,media-optical-dvd-r.png,symlink,./media-dvd.png,15
devices/16,gnome-dev-disc-dvdram.png,symlink,./media-dvd.png,15
devices/16,gnome-dev-mouse-optical.png,symlink,./input-mouse.png,17
devices/16,drive-harddisk-ieee1394.png,png,,523
devices/16,scanner.png,png,,504
devices/16,input-gaming.png,symlink,../../categories/16/applications-games.png,42
devices/16,samba.png,symlink,../../places/16/folder-remote.png,33
devices/16,i-network-printer.png,symlink,./printer.png,13
devices/16,xfce4-keyboard.png,symlink,./keyboard.png,14
devices/16,gnome-dev-removable.png,symlink,./drive-removable-media.png,27
devices/16,media-optical-cd-r.png,symlink,./cdrom_unmount.png,19
devices/16,gtk-harddisk.png,symlink,./drive-harddisk.png,20
devices/16,media-dvd.png,png,,595
devices/16,computer.png,png,,456
devices/16,media-optical-mixed-cd.png,symlink,./cdrom_unmount.png,19
devices/16,gnome-dev-disc-audio.png,symlink,./media-cdrom-audio.png,23
devices/16,hdd_unmount.png,symlink,./drive-harddisk.png,20
devices/16,camera.png,symlink,./camera-photo.png,18
devices/16,media-optical-dvd-rw.png,symlink,./media-dvd.png,15
devices/16,yast_idetude.png,symlink,./drive-harddisk.png,20
devices/16,media-cdrom1.png,png,,721
devices/16,kxkb.png,symlink,./keyboard.png,14
devices/16,gnome-dev-dvd-alt.png,symlink,./media-dvd.png,15
devices/16,media-dvdrw.png,symlink,./media-dvd.png,15
devices/16,cdrom_unmount.png,png,,569
devices/16,monitor.png,symlink,../../apps/16/gnome-display-properties.png,42
devices/16,gnome-dev-harddisk-usb.png,symlink,./drive-harddisk-usb.png,24
devices/16,media-cdr.png,symlink,./cdrom_unmount.png,19
devices/16,media-optical-dvd-rom.png,symlink,./media-dvd.png,15
devices/16,drive-removable-media-scsi.png,symlink,./drive-harddisk-scsi.png,25
devices/96,xfce-mount.png,symlink,./drive-removable-media.png,27
devices/96,gnome-dev-printer.png,symlink,./printer.png,13
devices/96,gnome-dev-cdrom-audio.png,symlink,./media-cdrom-audio.png,23
devices/96,gnome-dev-battery.png,symlink,./battery.png,13
devices/96,stock_music-library.png,symlink,./media-cdrom-audio.png,23
devices/96,media-cdrw.png,png,,5723
devices/96,media-cdrom.png,symlink,./cdrom_unmount.png,19
devices/96,printer.png,png,,1541
devices/96,video-display.png,symlink,../../apps/96/gnome-display-properties.png,42
devices/96,battery-good-charging.png,symlink,./battery.png,13
devices/96,printer-remote.png,symlink,./printer.png,13
devices/96,camera-photo.png,png,,7593
devices/96,gnome-dev-mouse-ball.png,symlink,./input-mouse.png,17
devices/96,dvd_unmount.png,symlink,./media-dvd.png,15
devices/96,cdwriter_unmount.png,symlink,./cdrom_unmount.png,19
devices/96,display.png,symlink,../../apps/96/gnome-display-properties.png,42
devices/96,gnome-cd.png,symlink,./cdrom_unmount.png,19
devices/96,gnome-dev-removable-usb.png,symlink,./drive-harddisk-usb.png,24
devices/96,gnome-dev-unknown-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/96,kjobviewer.png,symlink,./printer.png,13
devices/96,keyboard.png,png,,2595
devices/96,gnome-dev-dvd.png,symlink,./drive-cdrom.png,17
devices/96,joystick.png,symlink,../../categories/96/applications-games.png,42
devices/96,drive-removable-media.png,png,,2649
devices/96,cupsprinter.png,symlink,./printer.png,13
devices/96,xfce4-display.png,symlink,../../apps/96/gnome-display-properties.png,42
devices/96,system.png,symlink,./computer.png,14
devices/96,gnome-dev-harddisk.png,symlink,./drive-harddisk.png,20
devices/96,printmgr.png,symlink,./printer.png,13
devices/96,drive-removable-media-usb-pendrive.png,symlink,./drive-harddisk-usb.png,24
devices/96,gnome-dev-removable-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/96,gnome-fs-client.png,symlink,./computer.png,14
devices/96,network_fs.png,symlink,../../places/96/folder-remote.png,33
devices/96,camera-unmount.png,symlink,./camera-photo.png,18
devices/96,drive-optical.png,symlink,./drive-cdrom.png,17
devices/96,drive-removable-media-usb.png,symlink,./drive-harddisk-usb.png,24
devices/96,gnome-dev-disc-dvdrw.png,symlink,./media-dvd.png,15
devices/96,input-tablet.png,png,,1618
devices/96,gtk-cdrom-audio.png,symlink,./media-cdrom-audio.png,23
devices/96,nfs.png,symlink,../../places/96/folder-remote.png,33
devices/96,yast_printer.png,symlink,./printer.png,13
devices/96,printer1.png,symlink,./printer.png,13
devices/96,drive-harddisk-system.png,png,,3774
devices/96,yast_mouse.png,symlink,./input-mouse.png,17
devices/96,gnome-dev-printer-network.png,symlink,./printer.png,13
devices/96,xfce4-mouse.png,symlink,./input-mouse.png,17
devices/96,media-optical-cdr.png,symlink,./cdrom_unmount.png,19
devices/96,camera_unmount.png,symlink,./camera-photo.png,18
devices/96,media-cdrom-audio.png,png,,4821
devices/96,gnome-dev-cdrom.png,symlink,./drive-cdrom.png,17
devices/96,media-dvdr.png,symlink,./cdrom_unmount.png,19
devices/96,usbpendrive_unmount.png,symlink,./drive-harddisk-usb.png,24
devices/96,mouse.png,symlink,./input-mouse.png,17
devices/96,media-optical-cd.png,symlink,./cdrom_unmount.png,19
devices/96,input-mouse.png,png,,1879
devices/96,gnome-dev-disc-dvd.png,symlink,./drive-cdrom.png,17
devices/96,drive-harddisk-usb.png,png,,3584
devices/96,media-optical-dvd-r-plus.png,symlink,./media-dvd.png,15
devices/96,drive-cdrom.png,png,,4325
devices/96,gnome-dev-cdwriter.png,symlink,./drive-cdrom.png,17
devices/96,drive-harddisk.png,png,,4089
devices/96,gnome-dev-keyboard.png,symlink,./keyboard.png,14
devices/96,input-touchpad.png,symlink,./input-tablet.png,18
devices/96,gnome-dev-disc-dvdrom.png,symlink,./media-dvd.png,15
devices/96,gnome-dev-disc-cdr.png,symlink,./cdrom_unmount.png,19
devices/96,drive-removable-media-ieee1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/96,input-keyboard.png,symlink,./keyboard.png,14
devices/96,stock_printers.png,symlink,./printer.png,13
devices/96,media-optical-dvd-data.png,symlink,./media-dvd.png,15
devices/96,media-optical-dvd.png,symlink,./media-dvd.png,15
devices/96,media-optical-dvd-ram.png,symlink,./media-dvd.png,15
devices/96,gtk-cdrom.png,symlink,./cdrom_unmount.png,19
devices/96,gnome-dev-disc-cdrom.png,symlink,./cdrom_unmount.png,19
devices/96,media-optical-audio.png,symlink,./media-cdrom-audio.png,23
devices/96,yast_joystick.png,symlink,../../categories/96/applications-games.png,42
devices/96,media-optical-cd-rw.png,symlink,./media-cdrw.png,16
devices/96,battery.png,png,,2499
devices/96,gnome-dev-disc-cdrw.png,symlink,./media-cdrw.png,16
devices/96,media-optical.png,symlink,./cdrom_unmount.png,19
devices/96,chardevice.png,symlink,../../apps/96/gnome-display-properties.png,42
devices/96,block-device.png,symlink,./drive-harddisk.png,20
devices/96,gnome-computer.png,symlink,./computer.png,14
devices/96,gnome-dev-harddisk-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/96,yast_HD.png,symlink,./drive-harddisk.png,20
devices/96,xfce-printer.png,symlink,./printer.png,13
devices/96,gnome-dev-computer.png,symlink,./computer.png,14
devices/96,gnome-dev-printer-new.png,symlink,./printer.png,13
devices/96,media-removable.png,symlink,./drive-removable-media.png,27
devices/96,harddrive.png,symlink,./drive-harddisk.png,20
devices/96,drive-harddisk-scsi.png,png,,3778
devices/96,media-optical-dvd-r.png,symlink,./media-dvd.png,15
devices/96,gnome-dev-disc-dvdram.png,symlink,./media-dvd.png,15
devices/96,gnome-dev-mouse-optical.png,symlink,./input-mouse.png,17
devices/96,drive-harddisk-ieee1394.png,png,,4240
devices/96,scanner.png,png,,4266
devices/96,input-gaming.png,symlink,../../categories/96/applications-games.png,42
devices/96,samba.png,symlink,../../places/96/folder-remote.png,33
devices/96,i-network-printer.png,symlink,./printer.png,13
devices/96,xfce4-keyboard.png,symlink,./keyboard.png,14
devices/96,gnome-dev-removable.png,symlink,./drive-removable-media.png,27
devices/96,media-optical-cd-r.png,symlink,./cdrom_unmount.png,19
devices/96,gtk-harddisk.png,symlink,./drive-harddisk.png,20
devices/96,media-dvd.png,png,,5371
devices/96,computer.png,png,,2821
devices/96,media-optical-mixed-cd.png,symlink,./cdrom_unmount.png,19
devices/96,gnome-dev-disc-audio.png,symlink,./media-cdrom-audio.png,23
devices/96,hdd_unmount.png,symlink,./drive-harddisk.png,20
devices/96,camera.png,symlink,./camera-photo.png,18
devices/96,media-optical-dvd-rw.png,symlink,./media-dvd.png,15
devices/96,yast_idetude.png,symlink,./drive-harddisk.png,20
devices/96,media-cdrom1.png,png,,6583
devices/96,kxkb.png,symlink,./keyboard.png,14
devices/96,gnome-dev-dvd-alt.png,symlink,./media-dvd.png,15
devices/96,media-dvdrw.png,symlink,./media-dvd.png,15
devices/96,cdrom_unmount.png,png,,5056
devices/96,monitor.png,symlink,../../apps/96/gnome-display-properties.png,42
devices/96,gnome-dev-harddisk-usb.png,symlink,./drive-harddisk-usb.png,24
devices/96,media-cdr.png,symlink,./cdrom_unmount.png,19
devices/96,media-optical-dvd-rom.png,symlink,./media-dvd.png,15
devices/96,drive-removable-media-scsi.png,symlink,./drive-harddisk-scsi.png,25
devices/24,xfce-mount.png,symlink,./drive-removable-media.png,27
devices/24,gnome-dev-printer.png,symlink,./printer.png,13
devices/24,gnome-dev-cdrom-audio.png,symlink,./media-cdrom-audio.png,23
devices/24,gnome-dev-battery.png,symlink,./battery.png,13
devices/24,stock_music-library.png,symlink,./media-cdrom-audio.png,23
devices/24,media-cdrw.png,png,,997
devices/24,media-cdrom.png,symlink,./cdrom_unmount.png,19
devices/24,printer.png,png,,518
devices/24,video-display.png,symlink,../../apps/24/gnome-display-properties.png,42
devices/24,battery-good-charging.png,symlink,./battery.png,13
devices/24,printer-remote.png,symlink,./printer.png,13
devices/24,camera-photo.png,png,,1257
devices/24,gnome-dev-mouse-ball.png,symlink,./input-mouse.png,17
devices/24,dvd_unmount.png,symlink,./media-dvd.png,15
devices/24,cdwriter_unmount.png,symlink,./cdrom_unmount.png,19
devices/24,display.png,symlink,../../apps/24/gnome-display-properties.png,42
devices/24,gnome-cd.png,symlink,./cdrom_unmount.png,19
devices/24,gnome-dev-removable-usb.png,symlink,./drive-harddisk-usb.png,24
devices/24,gnome-dev-unknown-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/24,kjobviewer.png,symlink,./printer.png,13
devices/24,keyboard.png,png,,719
devices/24,gnome-dev-dvd.png,symlink,./drive-cdrom.png,17
devices/24,joystick.png,symlink,../../categories/24/applications-games.png,42
devices/24,drive-removable-media.png,png,,593
devices/24,cupsprinter.png,symlink,./printer.png,13
devices/24,xfce4-display.png,symlink,../../apps/24/gnome-display-properties.png,42
devices/24,system.png,symlink,./computer.png,14
devices/24,gnome-dev-harddisk.png,symlink,./drive-harddisk.png,20
devices/24,printmgr.png,symlink,./printer.png,13
devices/24,drive-removable-media-usb-pendrive.png,symlink,./drive-harddisk-usb.png,24
devices/24,gnome-dev-removable-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/24,gnome-fs-client.png,symlink,./computer.png,14
devices/24,network_fs.png,symlink,../../places/24/folder-remote.png,33
devices/24,camera-unmount.png,symlink,./camera-photo.png,18
devices/24,drive-optical.png,symlink,./drive-cdrom.png,17
devices/24,drive-removable-media-usb.png,symlink,./drive-harddisk-usb.png,24
devices/24,gnome-dev-disc-dvdrw.png,symlink,./media-dvd.png,15
devices/24,input-tablet.png,png,,411
devices/24,gtk-cdrom-audio.png,symlink,./media-cdrom-audio.png,23
devices/24,nfs.png,symlink,../../places/24/folder-remote.png,33
devices/24,yast_printer.png,symlink,./printer.png,13
devices/24,printer1.png,symlink,./printer.png,13
devices/24,drive-harddisk-system.png,png,,744
devices/24,yast_mouse.png,symlink,./input-mouse.png,17
devices/24,gnome-dev-printer-network.png,symlink,./printer.png,13
devices/24,xfce4-mouse.png,symlink,./input-mouse.png,17
devices/24,media-optical-cdr.png,symlink,./cdrom_unmount.png,19
devices/24,camera_unmount.png,symlink,./camera-photo.png,18
devices/24,media-cdrom-audio.png,png,,903
devices/24,gnome-dev-cdrom.png,symlink,./drive-cdrom.png,17
devices/24,media-dvdr.png,symlink,./cdrom_unmount.png,19
devices/24,usbpendrive_unmount.png,symlink,./drive-harddisk-usb.png,24
devices/24,mouse.png,symlink,./input-mouse.png,17
devices/24,media-optical-cd.png,symlink,./cdrom_unmount.png,19
devices/24,input-mouse.png,png,,485
devices/24,gnome-dev-disc-dvd.png,symlink,./drive-cdrom.png,17
devices/24,drive-harddisk-usb.png,png,,723
devices/24,media-optical-dvd-r-plus.png,symlink,./media-dvd.png,15
devices/24,drive-cdrom.png,png,,833
devices/24,gnome-dev-cdwriter.png,symlink,./drive-cdrom.png,17
devices/24,drive-harddisk.png,png,,778
devices/24,gnome-dev-keyboard.png,symlink,./keyboard.png,14
devices/24,input-touchpad.png,symlink,./input-tablet.png,18
devices/24,gnome-dev-disc-dvdrom.png,symlink,./media-dvd.png,15
devices/24,gnome-dev-disc-cdr.png,symlink,./cdrom_unmount.png,19
devices/24,drive-removable-media-ieee1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/24,input-keyboard.png,symlink,./keyboard.png,14
devices/24,stock_printers.png,symlink,./printer.png,13
devices/24,media-optical-dvd-data.png,symlink,./media-dvd.png,15
devices/24,media-optical-dvd.png,symlink,./media-dvd.png,15
devices/24,media-optical-dvd-ram.png,symlink,./media-dvd.png,15
devices/24,gtk-cdrom.png,symlink,./cdrom_unmount.png,19
devices/24,gnome-dev-disc-cdrom.png,symlink,./cdrom_unmount.png,19
devices/24,media-optical-audio.png,symlink,./media-cdrom-audio.png,23
devices/24,yast_joystick.png,symlink,../../categories/24/applications-games.png,42
devices/24,media-optical-cd-rw.png,symlink,./media-cdrw.png,16
devices/24,battery.png,png,,655
devices/24,gnome-dev-disc-cdrw.png,symlink,./media-cdrw.png,16
devices/24,media-optical.png,symlink,./cdrom_unmount.png,19
devices/24,chardevice.png,symlink,../../apps/24/gnome-display-properties.png,42
devices/24,block-device.png,symlink,./drive-harddisk.png,20
devices/24,gnome-computer.png,symlink,./computer.png,14
devices/24,gnome-dev-harddisk-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/24,yast_HD.png,symlink,./drive-harddisk.png,20
devices/24,xfce-printer.png,symlink,./printer.png,13
devices/24,gnome-dev-computer.png,symlink,./computer.png,14
devices/24,gnome-dev-printer-new.png,symlink,./printer.png,13
devices/24,media-removable.png,symlink,./drive-removable-media.png,27
devices/24,harddrive.png,symlink,./drive-harddisk.png,20
devices/24,drive-harddisk-scsi.png,png,,768
devices/24,media-optical-dvd-r.png,symlink,./media-dvd.png,15
devices/24,gnome-dev-disc-dvdram.png,symlink,./media-dvd.png,15
devices/24,gnome-dev-mouse-optical.png,symlink,./input-mouse.png,17
devices/24,drive-harddisk-ieee1394.png,png,,793
devices/24,scanner.png,png,,735
devices/24,input-gaming.png,symlink,../../categories/24/applications-games.png,42
devices/24,samba.png,symlink,../../places/24/folder-remote.png,33
devices/24,i-network-printer.png,symlink,./printer.png,13
devices/24,xfce4-keyboard.png,symlink,./keyboard.png,14
devices/24,gnome-dev-removable.png,symlink,./drive-removable-media.png,27
devices/24,media-optical-cd-r.png,symlink,./cdrom_unmount.png,19
devices/24,gtk-harddisk.png,symlink,./drive-harddisk.png,20
devices/24,media-dvd.png,png,,961
devices/24,computer.png,png,,670
devices/24,media-optical-mixed-cd.png,symlink,./cdrom_unmount.png,19
devices/24,gnome-dev-disc-audio.png,symlink,./media-cdrom-audio.png,23
devices/24,hdd_unmount.png,symlink,./drive-harddisk.png,20
devices/24,camera.png,symlink,./camera-photo.png,18
devices/24,media-optical-dvd-rw.png,symlink,./media-dvd.png,15
devices/24,yast_idetude.png,symlink,./drive-harddisk.png,20
devices/24,media-cdrom1.png,png,,1143
devices/24,kxkb.png,symlink,./keyboard.png,14
devices/24,gnome-dev-dvd-alt.png,symlink,./media-dvd.png,15
devices/24,media-dvdrw.png,symlink,./media-dvd.png,15
devices/24,cdrom_unmount.png,png,,936
devices/24,monitor.png,symlink,../../apps/24/gnome-display-properties.png,42
devices/24,gnome-dev-harddisk-usb.png,symlink,./drive-harddisk-usb.png,24
devices/24,media-cdr.png,symlink,./cdrom_unmount.png,19
devices/24,media-optical-dvd-rom.png,symlink,./media-dvd.png,15
devices/24,drive-removable-media-scsi.png,symlink,./drive-harddisk-scsi.png,25
devices/22,xfce-mount.png,symlink,./drive-removable-media.png,27
devices/22,gnome-dev-printer.png,symlink,./printer.png,13
devices/22,gnome-dev-cdrom-audio.png,symlink,./media-cdrom-audio.png,23
devices/22,gnome-dev-battery.png,symlink,./battery.png,13
devices/22,stock_music-library.png,symlink,./media-cdrom-audio.png,23
devices/22,media-cdrw.png,png,,855
devices/22,media-cdrom.png,symlink,./cdrom_unmount.png,19
devices/22,printer.png,png,,500
devices/22,video-display.png,symlink,../../apps/22/gnome-display-properties.png,42
devices/22,battery-good-charging.png,symlink,./battery.png,13
devices/22,printer-remote.png,symlink,./printer.png,13
devices/22,camera-photo.png,png,,1091
devices/22,gnome-dev-mouse-ball.png,symlink,./input-mouse.png,17
devices/22,dvd_unmount.png,symlink,./media-dvd.png,15
devices/22,cdwriter_unmount.png,symlink,./cdrom_unmount.png,19
devices/22,display.png,symlink,../../apps/22/gnome-display-properties.png,42
devices/22,gnome-cd.png,symlink,./cdrom_unmount.png,19
devices/22,gnome-dev-removable-usb.png,symlink,./drive-harddisk-usb.png,24
devices/22,gnome-dev-unknown-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/22,kjobviewer.png,symlink,./printer.png,13
devices/22,keyboard.png,png,,654
devices/22,gnome-dev-dvd.png,symlink,./drive-cdrom.png,17
devices/22,joystick.png,symlink,../../categories/22/applications-games.png,42
devices/22,drive-removable-media.png,png,,550
devices/22,cupsprinter.png,symlink,./printer.png,13
devices/22,xfce4-display.png,symlink,../../apps/22/gnome-display-properties.png,42
devices/22,system.png,symlink,./computer.png,14
devices/22,gnome-dev-harddisk.png,symlink,./drive-harddisk.png,20
devices/22,printmgr.png,symlink,./printer.png,13
devices/22,drive-removable-media-usb-pendrive.png,symlink,./drive-harddisk-usb.png,24
devices/22,gnome-dev-removable-1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/22,gnome-fs-client.png,symlink,./computer.png,14
devices/22,network_fs.png,symlink,../../places/22/folder-remote.png,33
devices/22,camera-unmount.png,symlink,./camera-photo.png,18
devices/22,drive-optical.png,symlink,./drive-cdrom.png,17
devices/22,drive-removable-media-usb.png,symlink,./drive-harddisk-usb.png,24
devices/22,gnome-dev-disc-dvdrw.png,symlink,./media-dvd.png,15
devices/22,input-tablet.png,png,,406
devices/22,gtk-cdrom-audio.png,symlink,./media-cdrom-audio.png,23
devices/22,nfs.png,symlink,../../places/22/folder-remote.png,33
devices/22,yast_printer.png,symlink,./printer.png,13
devices/22,printer1.png,symlink,./printer.png,13
devices/22,drive-harddisk-system.png,png,,726
devices/22,yast_mouse.png,symlink,./input-mouse.png,17
devices/22,gnome-dev-printer-network.png,symlink,./printer.png,13
devices/22,xfce4-mouse.png,symlink,./input-mouse.png,17
devices/22,media-optical-cdr.png,symlink,./cdrom_unmount.png,19
devices/22,camera_unmount.png,symlink,./camera-photo.png,18
devices/22,media-cdrom-audio.png,png,,804
devices/22,gnome-dev-cdrom.png,symlink,./drive-cdrom.png,17
devices/22,media-dvdr.png,symlink,./cdrom_unmount.png,19
devices/22,usbpendrive_unmount.png,symlink,./drive-harddisk-usb.png,24
devices/22,mouse.png,symlink,./input-mouse.png,17
devices/22,media-optical-cd.png,symlink,./cdrom_unmount.png,19
devices/22,input-mouse.png,png,,465
devices/22,gnome-dev-disc-dvd.png,symlink,./drive-cdrom.png,17
devices/22,drive-harddisk-usb.png,png,,673
devices/22,media-optical-dvd-r-plus.png,symlink,./media-dvd.png,15
devices/22,drive-cdrom.png,png,,724
devices/22,gnome-dev-cdwriter.png,symlink,./drive-cdrom.png,17
devices/22,drive-harddisk.png,png,,749
devices/22,gnome-dev-keyboard.png,symlink,./keyboard.png,14
devices/22,input-touchpad.png,symlink,./input-tablet.png,18
devices/22,gnome-dev-disc-dvdrom.png,symlink,./media-dvd.png,15
devices/22,gnome-dev-disc-cdr.png,symlink,./cdrom_unmount.png,19
devices/22,drive-removable-media-ieee1394.png,symlink,./drive-harddisk-ieee1394.png,29
devices/22,input-keyboard.png,symlink,./keyboard.png,14
devices/22,stock_printers.png,symlink,./printer.png,13
devices/22,media-optical-dvd-data.png,symlink,./media-dvd.png,15
